Order ID,Order Date,Customer ID,Customer Segment,Sales Channel,Region,Product ID,Category,Product Name,Unit Price,Quantity,Discount Pct,Revenue,Inventory On Hand,Reorder Level
O50624,2025-12-12,C10314,VIP,Mobile App,South,P1014,Loungewear,Cozy Hoodie,126.36,4,0.2,404.35,51.0,49
O50624,2025-12-12,C10314,VIP,Mobile App,South,P1006,Outerwear,Commuter Blazer,174.0,1,0.0,174.0,328.0,51
O50625,2025-10-13,C10329,Repeat,Web,Midwest,P1014,Loungewear,Cozy Hoodie,117.0,1,0.05,111.15,50.0,49
O50626,2025-11-08,C10013,Repeat,Web,Midwest,P1008,Outerwear,Transit Coat,252.88,1,0.1,227.59,323.0,47
O50627,2025-12-22,C10336,Repeat,Email Campaign,South,P1012,Loungewear,Soft Set,84.24,3,0.15,214.81,285.0,81
O50628,2025-01-15,C10136,New,Paid Social,Midwest,P1009,Dresses,Wrap Dress,160.0,1,0.05,152.0,173.0,40
O50628,2025-01-15,C10136,New,Paid Social,Midwest,P1000,Tops,Classic Tee,78.0,2,0.1,140.4,167.0,49
O50629,2025-05-20,C10092,Repeat,Mobile App,Northeast,P1003,Bottoms,Tailored Pant,89.0,1,0.0,89.0,315.0,61
O50629,2025-05-20,C10092,Repeat,Mobile App,Northeast,P1006,Outerwear,Commuter Blazer,150.0,2,0.05,285.0,326.0,51
O50630,2025-06-08,C10359,Repeat,Paid Social,Midwest,P1009,Dresses,Wrap Dress,179.2,1,0.05,170.24,172.0,40
O50631,2025-06-29,C10173,New,Web,South,P1000,Tops,Classic Tee,78.0,1,0.0,78.0,166.0,49
O50631,2025-06-29,C10173,New,Web,South,P1013,Loungewear,Relaxed Jogger,85.0,2,,170.0,326.0,79
O50632,2025-04-03,C10003,Repeat,Email Campaign,West,P1008,Outerwear,Transit Coat,218.0,3,0.15,555.9,320.0,47
O50633,2025-10-17,C10073,Repeat,Email Campaign,Midwest,P1008,Outerwear,Transit Coat,252.88,2,0.15,429.9,318.0,47
O50634,2025-07-25,C10336,Repeat,Mobile App,South,P1005,Bottoms,Weekend Skirt,109.0,3,0.0,327.0,177.0,41
O50635,2025-03-14,C10035,New,Mobile App,West,P1009,Dresses,Wrap Dress,160.0,1,0.0,160.0,171.0,40
O50636,2025-11-21,C10379,Repeat,Organic Search,Northeast,P1013,Loungewear,Relaxed Jogger,85.0,2,0.1,153.0,324.0,79
O50636,2025-11-21,C10379,Repeat,Organic Search,Northeast,P1008,Outerwear,Transit Coat,252.88,4,0.1,910.37,314.0,47
O50636,2025-11-21,C10379,Repeat,Organic Search,Northeast,P1006,Outerwear,Commuter Blazer,174.0,1,0.2,139.2,325.0,51
O50637,2025-02-16,C10015,New,Web,Midwest,P1009,Dresses,Wrap Dress,160.0,2,0.1,288.0,169.0,40
O50637,2025-02-16,C10015,New,Web,Midwest,P1008,Outerwear,Transit Coat,218.0,1,0.0,218.0,313.0,47
O50638,2025-09-29,C10382,Repeat,PAID SOCIAL,Northeast,P1006,Outerwear,Commuter Blazer,174.0,1,0.1,156.6,324.0,51
O50639,2025-07-12,C10110,Repeat,Mobile App,South,P1010,Dresses,Shift Dress,159.04,1,0.0,159.04,244.0,75
O50639,2025-07-12,C10110,Repeat,Mobile App,South,P1002,Tops,Everyday Shirt,71.0,2,0.0,142.0,129.0,67
O50639,2025-07-12,C10110,Repeat,Mobile App,South,P1013,Loungewear,Relaxed Jogger,85.0,2,0.0,170.0,322.0,79
O50640,2025-08-21,C10214,Repeat,Web,West,P1004,Bottoms,Easy Trouser,116.0,1,0.1,104.4,126.0,79
O50641,2025-03-22,C10174,Repeat,Web,Midwest,P1004,Bottoms,Easy Trouser,116.0,2,0.0,232.0,124.0,79
O50641,2025-03-22,C10174,Repeat,Web,Midwest,P1009,Dresses,Wrap Dress,160.0,2,0.05,304.0,167.0,40
O50642,2025-06-09,C10189,Repeat,Organic Search,Midwest,P1005,Bottoms,Weekend Skirt,109.0,1,0.0,109.0,176.0,41
O50643,2025-06-16,C10369,Repeat,Paid Social,Northeast,P1005,Bottoms,Weekend Skirt,109.0,1,0.05,103.55,175.0,41
O50644,2025-10-18,C10397,VIP,Web,West,P1004,Bottoms,Easy Trouser,116.0,2,0.1,208.8,122.0,79
O50645,2025-02-13,C10305,Repeat,Web,West,P1007,Outerwear,Layer Jacket,196.0,2,0.15,333.2,214.0,40
O50645,2025-02-13,C10305,Repeat,Web,West,P1000,tops,Classic Tee,78.0,1,,$70.20,165.0,49
O50646,2025-03-21,C10026,New,Paid Social,Northeast,P1012,Loungewear,Soft Set,78.0,2,0.1,$140.40,283.0,81
O50647,2025-11-13,C10080,VIP,Organic Search,South,P1012,Loungewear,Soft Set,78.0,2,0.05,148.2,281.0,81
O50647,2025-11-13,C10080,VIP,Organic Search,South,P1014,Loungewear,Cozy Hoodie,117.0,1,0.0,117.0,49.0,49
O50648,2025-12-12,C10025,Repeat,Mobile App,Midwest,P1010,Dresses,Shift Dress,142.0,2,0.15,241.4,242.0,75
O50649,2025-05-20,C10041,New,Web,South,P1014,Loungewear,Cozy Hoodie,117.0,2,0.0,234.0,250.0,49
O50649,2025-05-20,C10041,New,Web,South,P1013,Loungewear,Relaxed Jogger,85.0,3,0.05,242.25,,79
O50649,2025-05-20,C10041,New,Web,South,P1001,Tops,Air Tunic,62.0,1,0.0,62.0,217.0,72
O50650,2025-08-06,C10338,Repeat,Web,Northeast,P1012,Loungewear,Soft Set,78.0,2,0.05,148.2,279.0,81
O50651,2025-11-07,C10248,Repeat,Mobile App,West,P1002,Tops,Everyday Shirt,71.0,3,0.05,202.35,126.0,67
O50652,2025-08-01,C10226,New,Web,Northeast,P1013,Loungewear,Relaxed Jogger,85.0,2,0.0,170.0,317.0,79
O50652,2025-08-01,C10226,New,Web,Northeast,P1007,Outerwear,Layer Jacket,196.0,1,0.2,156.8,213.0,40
O50653,2025-04-21,C10139,Repeat,Paid Social,West,P1001,Tops,Air Tunic,62.0,1,0.05,58.9,216.0,72
O50654,2025-09-20,C10386,Repeat,EMAIL CAMPAIGN,Northeast,P1008,Outerwear,Transit Coat,252.88,3,0.2,606.91,310.0,47
O50655,2025-06-26,C10058,Repeat,Email Campaign,West,P1012,Loungewear,Soft Set,78.0,1,0.1,70.2,278.0,81
O50656,2025-02-26,C10220,New,Organic Search,West,P1007,Outerwear,Layer Jacket,196.0,2,0.0,392.0,211.0,40
O50657,2025-12-14,C10145,Repeat,Web,West,P1011,Dresses,Travel Dress,141.0,1,0.15,119.85,109.0,77
O50658,2025-10-31,C10347,New,Mobile App,Northeast,P1002,Tops,Everyday Shirt,71.0,1,0.2,$56.80,125.0,67
O50659,2025-09-27,C10249,Repeat,PAID SOCIAL,West,P1004,Bottoms,Easy Trouser,116.0,4,0.0,464.0,118.0,79
O50660,2025-06-07,C10341,Repeat,Web,West,P1006,Outerwear,Commuter Blazer,150.0,1,0.0,150.0,323.0,51
O50661,2025-04-23,C10023,New,Web,West,P1013,Loungewear,Relaxed Jogger,85.0,1,0.2,68.0,316.0,79
O50662,2025-11-03,C10202,Repeat,Paid Social,South,P1003,Bottoms,Tailored Pant,89.0,1,0.0,89.0,314.0,61
O50663,2025-01-04,C10028,New,WEB,South,P1014,Loungewear,Cozy Hoodie,126.36,3,0.0,379.08,247.0,49
O50664,2025-06-04,C10104,Repeat,Organic Search,Midwest,P1008,Outerwear,Transit Coat,218.0,4,0.05,828.4,306.0,47
O50665,2025-03-12,C10108,New,Email Campaign,Northeast,P1005,Bottoms,Weekend Skirt,109.0,2,0.15,185.3,173.0,41
O50665,2025-03-12,C10108,New,Email Campaign,Northeast,P1001,Tops,Air Tunic,62.0,1,0.1,55.8,215.0,72
O50666,2025-05-11,C10391,Repeat,Web,West,P1008,Outerwear,Transit Coat,218.0,2,0.0,436.0,304.0,47
O50667,2025-06-17,C10148,Repeat,Email Campaign,Northeast,P1006,Outerwear,Commuter Blazer,150.0,3,0.2,360.0,320.0,51
O50667,2025-06-17,C10148,Repeat,Email Campaign,Northeast,P1012,Loungewear,Soft Set,78.0,2,0.1,140.4,276.0,81
O50667,2025-06-17,C10148,Repeat,Email Campaign,Northeast,P1014,Loungewear,Cozy Hoodie,117.0,1,0.15,99.45,246.0,49
O50668,2025-01-04,C10061,New,Paid Social,South,P1007,Outerwear,Layer Jacket,196.0,1,0.05,186.2,210.0,40
O50668,2025-01-04,C10061,New,Paid Social,South,P1002,tops,Everyday Shirt,71.0,3,0.05,202.35,122.0,67
O50669,2025-08-09,C10254,VIP,Web,Northeast,P1012,Loungewear,Soft Set,78.0,2,0.0,$156.00,274.0,81
O50670,2025-03-08,C10089,New,Paid Social,Midwest,P1004,Bottoms,Easy Trouser,116.0,1,0.0,116.0,117.0,79
O50671,2025-09-30,C10194,Repeat,Mobile App,South,P1009,Dresses,Wrap Dress,160.0,1,,160.0,166.0,40
O50672,2025-04-28,C10360,New,Email Campaign,,P1011,Dresses,Travel Dress,157.92,1,0.15,134.23,108.0,77
O50672,2025-04-28,C10360,New,Email Campaign,West,P1013,Loungewear,Relaxed Jogger,85.0,1,0.1,76.5,315.0,79
O50673,2025-10-14,C10256,Repeat,Email Campaign,West,P1013,Loungewear,Relaxed Jogger,85.0,4,0.1,306.0,311.0,79
O50674,2025-07-01,C10342,Repeat,Mobile App,Northeast,P1008,Outerwear,Transit Coat,218.0,1,0.0,218.0,303.0,47
O50675,2025-07-23,C10036,VIP,Paid Social,Midwest,P1001,Tops,Air Tunic,62.0,1,0.05,58.9,214.0,72
O50676,2025-01-22,C10379,New,Organic Search,West,P1002,Tops,Everyday Shirt,71.0,3,0.1,$191.70,119.0,67
O50677,2025-01-10,C10223,New,Web,Northeast,P1002,Tops,Everyday Shirt,71.0,1,0.2,56.8,118.0,67
O50678,2025-02-09,C10235,Repeat,Organic Search,West,P1005,Bottoms,Weekend Skirt,109.0,1,0.1,98.1,172.0,41
O50679,2025-10-22,C10160,VIP,Mobile App,West,P1003,Bottoms,Tailored Pant,89.0,3,0.0,267.0,311.0,61
O50679,2025-10-22,C10160,VIP,Mobile App,West,P1011,Dresses,Travel Dress,141.0,3,0.15,359.55,105.0,77
O50680,2025-10-21,C10219,Repeat,Paid Social,South,P1013,Loungewear,Relaxed Jogger,85.0,2,,161.5,309.0,79
O50680,2025-10-21,C10219,Repeat,Paid Social,South,P1005,Bottoms,Weekend Skirt,109.0,2,0.05,207.1,170.0,41
O50681,2025-12-30,C10207,VIP,Web,West,P1004,Bottoms,Easy Trouser,116.0,2,0.2,185.6,115.0,79
O50681,2025-12-30,C10207,VIP,Web,West,P1009,Dresses,Wrap Dress,160.0,1,0.0,160.0,165.0,40
O50682,2025-08-02,C10327,VIP,Mobile App,South,P1011,Dresses,Travel Dress,141.0,1,0.15,119.85,104.0,77
O50682,2025-08-02,C10327,VIP,Mobile App,South,P1004,Bottoms,Easy Trouser,116.0,1,0.0,116.0,114.0,79
O50683,2025-02-28,C10148,New,Mobile App,Northeast,P1007,Outerwear,Layer Jacket,196.0,1,0.0,196.0,209.0,40
O50684,2025-01-11,C10207,New,Paid Social,Northeast,P1005,Bottoms,Weekend Skirt,109.0,1,0.0,109.0,169.0,41
O50684,2025-01-11,C10207,New,Paid Social,Northeast,P1002,Tops,Everyday Shirt,71.0,2,0.0,142.0,116.0,67
O50685,2025-03-29,C10166,New,Web,Northeast,P1011,Dresses,Travel Dress,141.0,2,0.0,282.0,102.0,77
O50686,2025-11-13,C10410,Repeat,Web,South,P1009,Dresses,Wrap Dress,160.0,2,0.05,304.0,163.0,40
O50687,2025-12-20,C10235,Repeat,Mobile App,West,P1001,Tops,Air Tunic,62.0,2,0.0,124.0,212.0,72
O50688,2025-02-15,C10185,Repeat,Mobile App,South,P1005,Bottoms,Weekend Skirt,109.0,1,0.15,92.65,168.0,41
O50688,2025-02-15,C10185,Repeat,Mobile App,South,P1001,Tops,Air Tunic,62.0,2,0.05,117.8,210.0,72
O50689,2025-02-24,C10223,VIP,Mobile App,South,P1000,Tops,Classic Tee,78.0,3,0.0,234.0,162.0,49
O50689,2025-02-24,C10223,VIP,Mobile App,South,P1012,Loungewear,Soft Set,84.24,2,0.0,168.48,272.0,81
O50690,2025-08-12,C10124,VIP,Mobile App,South,P1011,Dresses,Travel Dress,141.0,2,0.1,253.8,100.0,77
O50690,2025-08-12,C10124,VIP,Mobile App,South,P1009,Dresses,Wrap Dress,160.0,1,0.0,160.0,162.0,40
O50691,2025-07-25,C10301,VIP,Paid Social,South,P1010,Dresses,Shift Dress,159.04,1,0.05,151.09,241.0,75
O50692,2025-02-10,C10268,Repeat,Email Campaign,Northeast,P1013,Loungewear,Relaxed Jogger,91.8,2,0.1,165.24,307.0,79
O50692,2025-02-10,C10268,Repeat,Email Campaign,Northeast,P1000,Tops,Classic Tee,78.0,1,0.1,70.2,161.0,49
O50693,2025-06-08,C10202,Repeat,Paid Social,West,P1008,Outerwear,Transit Coat,218.0,1,0.0,218.0,302.0,47
O50694,2025-06-23,C10381,Repeat,Paid Social,Midwest,P1003,Bottoms,Tailored Pant,89.0,2,0.15,151.3,309.0,61
O50695,2025-06-20,C10113,Repeat,Mobile App,West,P1001,Tops,Air Tunic,62.0,1,0.15,52.7,209.0,72
O50695,2025-06-20,C10113,Repeat,Mobile App,West,P1014,Loungewear,Cozy Hoodie,117.0,1,0.0,117.0,245.0,49
O50695,2025-06-20,C10113,Repeat,Mobile App,West,P1003,Bottoms,Tailored Pant,89.0,1,0.15,75.65,308.0,61
O50696,2025-03-28,C10398,Repeat,Mobile App,Northeast,P1001,Tops,Air Tunic,62.0,3,0.05,176.7,206.0,72
O50696,2025-03-28,C10398,Repeat,Mobile App,Northeast,P1003,Bottoms,Tailored Pant,89.0,1,0.1,$80.10,307.0,61
O50697,2025-09-19,C10039,Repeat,Web,West,P1000,Tops,Classic Tee,78.0,1,0.15,$66.30,160.0,49
O50698,2025-02-28,C10324,New,Web,South,P1011,Dresses,Travel Dress,141.0,2,0.0,282.0,98.0,77
O50698,2025-02-28,C10324,New,Web,South,P1000,Tops,Classic Tee,78.0,3,0.05,222.3,157.0,49
O50699,2025-09-19,C10271,Repeat,Organic Search,South,P1002,Tops,Everyday Shirt,71.0,1,0.0,71.0,115.0,67
O50700,2025-06-28,C10099,VIP,Web,West,P1011,Dresses,Travel Dress,157.92,2,0.1,284.26,96.0,77
O50701,2025-11-27,C10179,VIP,Web,Midwest,P1003,Bottoms,Tailored Pant,89.0,3,0.1,240.3,304.0,61
O50702,2025-03-17,C10417,Repeat,Mobile App,South,P1001,Tops,Air Tunic,62.0,3,0.0,$186.00,203.0,72
O50703,2025-02-22,C10120,New,Organic Search,South,P1004,Bottoms,Easy Trouser,116.0,1,0.0,116.0,113.0,79
O50704,2025-05-12,C10074,New,Mobile App,West,P1008,Outerwear,Transit Coat,218.0,3,0.1,588.6,299.0,47
O50705,2025-03-30,C10101,Repeat,Mobile App,South,P1006,Outerwear,Commuter Blazer,150.0,1,0.2,120.0,319.0,51
O50706,2025-03-20,C10308,New,Email Campaign,Northeast,P1009,Dresses,Wrap Dress,160.0,2,0.2,256.0,160.0,40
O50706,2025-03-20,C10308,New,Email Campaign,Northeast,P1005,Bottoms,Weekend Skirt,109.0,2,0.15,185.3,166.0,41
O50707,2025-12-02,C10389,Repeat,Paid Social,Midwest,P1007,Outerwear,Layer Jacket,227.36,1,0.1,204.62,208.0,40
O50708,2025-04-01,C10038,New,Web,Midwest,P1010,Dresses,Shift Dress,159.04,1,0.15,135.18,240.0,75
O50709,2025-11-18,C10395,VIP,Paid Social,South,P1003,Bottoms,Tailored Pant,89.0,1,0.05,84.55,303.0,61
O50710,2025-08-26,C10252,Repeat,Mobile App,West,P1004,Bottoms,Easy Trouser,116.0,2,0.0,232.0,111.0,79
O50711,2025-10-16,C10386,VIP,Organic Search,South,P1001,Tops,Air Tunic,62.0,1,0.0,62.0,202.0,72
O50711,2025-10-16,C10386,VIP,Organic Search,South,P1002,Tops,Everyday Shirt,71.0,1,0.05,67.45,114.0,67
O50712,2025-10-24,C10389,VIP,EMAIL CAMPAIGN,South,P1010,Dresses,Shift Dress,142.0,1,0.1,127.8,239.0,75
O50713,2025-12-15,C10229,VIP,Organic Search,South,P1010,Dresses,Shift Dress,142.0,1,0.1,127.8,238.0,75
O50714,2025-11-26,C10289,VIP,Mobile App,Northeast,P1008,Outerwear,Transit Coat,252.88,2,0.2,404.61,297.0,47
O50714,2025-11-26,C10289,VIP,Mobile App,Northeast,P1011,Dresses,Travel Dress,141.0,1,0.15,119.85,95.0,77
O50715,2025-11-16,C10325,Repeat,Mobile App,West,P1010,Dresses,Shift Dress,142.0,1,0.05,134.9,237.0,75
O50715,2025-11-16,C10325,Repeat,MOBILE APP,West,P1004,Bottoms,Easy Trouser,116.0,3,0.05,330.6,108.0,79
O50715,2025-11-16,C10325,Repeat,Mobile App,West,P1000,Tops,Classic Tee,78.0,3,0.0,234.0,154.0,49
O50716,2025-11-18,C10165,VIP,Paid Social,Midwest,P1006,Outerwear,Commuter Blazer,174.0,1,0.0,174.0,318.0,51
O50717,2025-03-19,C10161,Repeat,Email Campaign,Northeast,P1010,Dresses,Shift Dress,142.0,3,0.15,362.1,234.0,75
O50717,2025-03-19,C10161,Repeat,Email Campaign,Northeast,P1004,Bottoms,Easy Trouser,116.0,1,0.2,92.8,107.0,79
O50718,2025-02-04,C10225,New,Email Campaign,Midwest,P1006,Outerwear,Commuter Blazer,150.0,1,0.1,135.0,317.0,51
O50719,2025-08-15,C10240,New,Web,South,P1000,Tops,Classic Tee,78.0,1,0.0,78.0,153.0,49
O50720,2025-06-05,C10323,VIP,Web,West,P1010,Dresses,Shift Dress,159.04,1,0.0,159.04,233.0,75
O50721,2025-05-21,C10407,Repeat,Organic Search,West,P1004,Bottoms,Easy Trouser,116.0,1,0.1,104.4,106.0,79
O50721,2025-05-21,C10407,Repeat,Organic Search,,P1007,Outerwear,Layer Jacket,196.0,1,0.0,196.0,207.0,40
O50722,2025-01-29,C10302,New,Mobile App,West,P1011,Dresses,Travel Dress,141.0,2,0.1,$253.80,93.0,77
O50722,2025-01-29,C10302,New,Mobile App,West,P1013,Loungewear,Relaxed Jogger,91.8,1,0.05,87.21,306.0,79
O50723,2025-09-17,C10180,VIP,Email Campaign,Northeast,P1004,Bottoms,Easy Trouser,116.0,1,0.1,104.4,105.0,79
O50724,2025-06-08,C10037,Repeat,Web,West,P1010,Dresses,Shift Dress,159.04,1,0.05,151.09,232.0,75
O50725,2025-08-20,C10236,VIP,Organic Search,Northeast,P1008,Outerwear,Transit Coat,218.0,1,0.05,207.1,296.0,47
O50726,2025-01-30,C10019,New,WEB,Midwest,P1013,Loungewear,Relaxed Jogger,91.8,1,0.1,82.62,305.0,79
O50727,2025-05-27,C10188,Repeat,Web,West,P1009,Dresses,Wrap Dress,179.2,1,0.1,161.28,159.0,40
O50728,2025-11-27,C10039,Repeat,Web,West,P1012,Loungewear,Soft Set,78.0,3,0.15,198.9,269.0,81
O50729,2025-11-11,C10046,Repeat,Web,West,P1004,Bottoms,Easy Trouser,116.0,3,0.05,330.6,102.0,79
O50730,2025-09-17,C10304,VIP,Organic Search,Northeast,P1002,Tops,Everyday Shirt,71.0,2,0.1,127.8,112.0,67
O50731,2025-08-25,C10196,Repeat,Paid Social,West,P1001,Tops,Air Tunic,62.0,1,0.0,62.0,201.0,72
O50731,2025-08-25,C10196,Repeat,Paid Social,West,P1004,Bottoms,Easy Trouser,116.0,1,0.0,116.0,101.0,79
O50732,2025-10-11,C10297,Repeat,Mobile App,West,P1000,Tops,Classic Tee,78.0,1,0.0,78.0,152.0,49
O50732,2025-10-11,C10297,Repeat,Mobile App,West,P1001,Tops,Air Tunic,62.0,2,0.05,117.8,199.0,72
O50732,2025-10-11,C10297,Repeat,Mobile App,West,P1006,Outerwear,Commuter Blazer,174.0,1,0.05,165.3,316.0,51
O50733,2025-01-22,C10405,New,Organic Search,Northeast,P1000,Tops,Classic Tee,78.0,3,0.05,222.3,149.0,49
O50733,2025-01-22,C10405,New,Organic Search,,P1002,Tops,Everyday Shirt,71.0,1,0.05,67.45,111.0,67
O50734,2025-10-20,C10230,VIP,Web,Northeast,P1006,Outerwear,Commuter Blazer,174.0,1,0.05,165.3,315.0,51
O50735,2025-04-07,C10333,New,Paid Social,,P1014,Loungewear,Cozy Hoodie,117.0,4,0.0,468.0,241.0,49
O50735,2025-04-07,C10333,New,Paid Social,West,P1002,Tops,Everyday Shirt,71.0,1,0.05,67.45,110.0,67
O50735,2025-04-07,C10333,New,Paid Social,West,P1005,Bottoms,Weekend Skirt,109.0,2,0.15,185.3,164.0,41
O50736,2025-11-06,C10164,VIP,Mobile App,Midwest,P1002,Tops,Everyday Shirt,71.0,2,0.05,134.9,108.0,67
O50736,2025-11-06,C10164,VIP,Mobile App,Midwest,P1001,Tops,Air Tunic,62.0,1,0.05,58.9,198.0,72
O50737,2025-09-14,C10243,Repeat,Paid Social,South,P1008,outerwear,Transit Coat,252.88,3,0.2,606.91,293.0,47
O50738,2025-02-01,C10077,New,Web,Northeast,P1000,Tops,Classic Tee,78.0,1,0.1,70.2,148.0,49
O50739,2025-02-22,C10230,New,Web,Northeast,P1008,Outerwear,Transit Coat,218.0,1,0.0,218.0,292.0,47
O50740,2025-06-25,C10415,New,Mobile App,Northeast,P1014,Loungewear,Cozy Hoodie,117.0,4,0.0,468.0,237.0,49
O50741,2025-02-13,C10365,New,Email Campaign,West,P1008,Outerwear,Transit Coat,218.0,1,0.15,185.3,291.0,47
O50741,2025-02-13,C10365,New,Email Campaign,West,P1011,Dresses,Travel Dress,141.0,1,0.15,119.85,92.0,77
O50742,2025-11-27,C10258,VIP,Mobile App,West,P1006,Outerwear,Commuter Blazer,174.0,1,0.2,$139.20,314.0,51
O50743,2025-01-21,C10088,New,Mobile App,Northeast,P1004,Bottoms,Easy Trouser,116.0,1,0.0,116.0,100.0,79
O50744,2025-12-29,C10126,VIP,Mobile App,West,P1012,Loungewear,Soft Set,84.24,2,0.0,168.48,267.0,81
O50745,2025-08-13,C10224,VIP,Web,Northeast,P1000,Tops,Classic Tee,78.0,1,0.0,78.0,147.0,49
O50746,2025-09-25,C10268,VIP,Mobile App,West,P1000,Tops,Classic Tee,78.0,1,0.0,78.0,146.0,49
O50747,2025-03-23,C10312,VIP,Paid Social,Northeast,P1011,Dresses,Travel Dress,141.0,1,0.2,112.8,91.0,77
O50748,2025-07-10,C10186,New,Mobile App,Midwest,P1003,Bottoms,Tailored Pant,89.0,1,0.2,71.2,302.0,61
O50748,2025-07-10,C10186,New,Mobile App,,P1004,Bottoms,Easy Trouser,116.0,1,0.15,98.6,99.0,79
O50748,2025-07-10,C10186,New,Mobile App,Midwest,P1012,Loungewear,Soft Set,78.0,1,0.05,74.1,266.0,81
O50749,2025-07-18,C10144,Repeat,Paid Social,Midwest,P1008,Outerwear,Transit Coat,218.0,1,0.0,218.0,290.0,47
O50749,2025-07-18,C10144,Repeat,Paid Social,Midwest,P1003,Bottoms,Tailored Pant,89.0,1,0.15,75.65,301.0,61
O50750,2025-06-23,C10209,Repeat,Web,Northeast,P1006,Outerwear,Commuter Blazer,150.0,1,0.2,120.0,313.0,51
O50750,2025-06-23,C10209,Repeat,Web,Northeast,P1013,Loungewear,Relaxed Jogger,85.0,3,0.1,229.5,302.0,79
O50751,2025-11-03,C10347,New,Paid Social,West,P1006,Outerwear,Commuter Blazer,174.0,1,0.0,174.0,312.0,51
O50752,2025-11-20,C10026,Repeat,Mobile App,Northeast,P1004,Bottoms,Easy Trouser,116.0,1,0.15,98.6,98.0,79
O50752,2025-11-20,C10026,Repeat,Mobile App,Northeast,P1012,Loungewear,Soft Set,78.0,2,0.2,124.8,264.0,81
O50753,2025-06-21,C10331,New,Web,South,P1006,Outerwear,Commuter Blazer,150.0,1,0.0,150.0,311.0,51
O50753,2025-06-21,C10331,New,Web,South,P1001,Tops,Air Tunic,62.0,1,0.0,62.0,197.0,72
O50754,2025-06-18,C10033,Repeat,Email Campaign,Midwest,P1009,Dresses,Wrap Dress,179.2,1,0.15,152.32,158.0,40
O50755,2025-10-13,C10048,VIP,Mobile App,West,P1001,Tops,Air Tunic,62.0,2,0.0,124.0,195.0,72
O50756,2025-07-17,C10347,New,Email Campaign,South,P1002,Tops,Everyday Shirt,71.0,3,0.2,170.4,105.0,67
O50757,2025-05-10,C10145,VIP,Paid Social,,P1011,Dresses,Travel Dress,157.92,1,0.0,157.92,90.0,77
O50758,2025-12-03,C10370,Repeat,Mobile App,West,P1006,Outerwear,Commuter Blazer,174.0,1,,174.0,310.0,51
O50759,2025-03-18,C10308,New,Email Campaign,Midwest,P1001,Tops,Air Tunic,62.0,1,0.15,52.7,194.0,72
O50759,2025-03-18,C10308,New,Email Campaign,Midwest,P1007,Outerwear,Layer Jacket,196.0,1,0.1,176.4,206.0,40
O50760,2025-02-11,C10170,New,Web,Midwest,P1001,Tops,Air Tunic,62.0,1,0.1,55.8,193.0,72
O50760,2025-02-11,C10170,New,Web,Midwest,P1012,Loungewear,Soft Set,84.24,2,0.05,160.06,262.0,81
O50760,2025-02-11,C10170,New,Web,Midwest,P1010,Dresses,Shift Dress,142.0,1,0.1,127.8,231.0,75
O50761,2025-12-06,C10298,New,Web,Northeast,P1000,Tops,Classic Tee,78.0,1,0.1,70.2,145.0,49
O50761,2025-12-06,C10298,New,Web,Northeast,P1005,Bottoms,Weekend Skirt,109.0,2,0.0,218.0,162.0,41
O50762,2025-06-29,C10072,Repeat,Web,South,P1014,Loungewear,Cozy Hoodie,117.0,1,0.0,117.0,236.0,49
O50763,2025-12-02,C10158,Repeat,Mobile App,West,P1010,Dresses,Shift Dress,142.0,1,0.0,142.0,230.0,75
O50763,2025-12-02,C10158,Repeat,Mobile App,West,P1000,Tops,Classic Tee,78.0,1,0.2,62.4,144.0,49
O50764,2025-12-06,C10357,Repeat,Organic Search,,P1005,Bottoms,Weekend Skirt,109.0,1,0.0,109.0,161.0,41
O50765,2025-03-08,C10200,New,Paid Social,Northeast,P1013,Loungewear,Relaxed Jogger,85.0,2,0.15,144.5,300.0,79
O50765,2025-03-08,C10200,New,Paid Social,Northeast,P1009,Dresses,Wrap Dress,160.0,1,0.0,160.0,157.0,40
O50766,2025-12-29,C10304,Repeat,Web,West,P1004,Bottoms,Easy Trouser,116.0,1,0.1,104.4,97.0,79
O50766,2025-12-29,C10304,Repeat,Web,West,P1002,tops,Everyday Shirt,71.0,3,0.15,181.05,102.0,67
O50767,2025-06-08,C10043,VIP,Mobile App,Northeast,P1012,Loungewear,Soft Set,78.0,1,0.05,74.1,261.0,81
O50767,2025-06-08,C10043,VIP,Mobile App,Northeast,P1008,Outerwear,Transit Coat,218.0,1,0.1,196.2,289.0,47
O50767,2025-06-08,C10043,VIP,Mobile App,Northeast,P1011,Dresses,Travel Dress,157.92,3,0.1,426.38,87.0,77
O50768,2025-07-12,C10286,Repeat,Organic Search,Northeast,P1010,Dresses,Shift Dress,159.04,1,0.0,159.04,229.0,75
O50768,2025-07-12,C10286,Repeat,Organic Search,Northeast,P1003,Bottoms,Tailored Pant,89.0,4,0.0,356.0,297.0,61
O50769,2025-06-18,C10329,Repeat,Web,West,P1006,Outerwear,Commuter Blazer,150.0,1,0.1,$135.00,309.0,51
O50769,2025-06-18,C10329,Repeat,Web,West,P1012,Loungewear,Soft Set,78.0,3,0.1,210.6,258.0,81
O50769,2025-06-18,C10329,Repeat,Web,West,P1005,Bottoms,Weekend Skirt,109.0,1,0.05,103.55,160.0,41
O50770,2025-03-07,C10416,Repeat,Mobile App,Midwest,P1012,Loungewear,Soft Set,78.0,1,0.1,70.2,257.0,81
